-1.000000000000000000e+00,-2.080734182735711979e+00,-1.007948202055659159e+00,-3.299999999999999822e+00
-9.997999799979998548e-01,-2.078915239560869210e+00,-1.007687621815911205e+00,-3.299339933993399310e+00
-9.995999599959995985e-01,-2.077095963693056380e+00,-1.007426880313894824e+00,-3.298679867986798353e+00
-9.993999399939994532e-01,-2.075276355423417485e+00,-1.007165977591337747e+00,-3.298019801980197840e+00
-9.991999199919991970e-01,-2.073456415043146706e+00,-1.006904913689991687e+00,-3.297359735973597328e+00
-9.989998999899990517e-01,-2.071636142843494177e+00,-1.006643688651635893e+00,-3.296699669966996815e+00
-9.987998799879987954e-01,-2.069815539115759773e+00,-1.006382302518074701e+00,-3.296039603960395858e+00
-9.985998599859986502e-01,-2.067994604151301097e+00,-1.006120755331138428e+00,-3.295379537953795346e+00
-9.983998399839983939e-01,-2.066173338241522828e+00,-1.005859047132682482e+00,-3.294719471947194389e+00
-9.981998199819982487e-01,-2.064351741677888707e+00,-1.005597177964588917e+00,-3.294059405940593876e+00
-9.979997999799979924e-01,-2.062529814751909996e+00,-1.005335147868765100e+00,-3.293399339933993364e+00
-9.977997799779978472e-01,-2.060707557755155239e+00,-1.005072956887144375e+00,-3.292739273927392851e+00
-9.975997599759975909e-01,-2.058884970979242723e+00,-1.004810605061685180e+00,-3.292079207920791895e+00
-9.973997399739974457e-01,-2.057062054715845356e+00,-1.004548092434372819e+00,-3.291419141914191382e+00
-9.971997199719971894e-01,-2.055238809256687116e+00,-1.004285419047217243e+00,-3.290759075907590425e+00
-9.969996999699970441e-01,-2.053415234893547048e+00,-1.004022584942255047e+00,-3.290099009900989913e+00
-9.967996799679967879e-01,-2.051591331918253935e+00,-1.003759590161547699e+00,-3.289438943894389400e+00
-9.965996599659966426e-01,-2.049767100622692073e+00,-1.003496434747182864e+00,-3.288778877887788887e+00
-9.963996399639963863e-01,-2.047942541298795494e+00,-1.003233118741273966e+00,-3.288118811881187931e+00
-9.961996199619962411e-01,-2.046117654238553296e+00,-1.002969642185960186e+00,-3.287458745874587418e+00
-9.959995999599959848e-01,-2.044292439734004319e+00,-1.002706005123405797e+00,-3.286798679867986461e+00
-9.957995799579958396e-01,-2.042466898077243354e+00,-1.002442207595801271e+00,-3.286138613861385949e+00
-9.955995599559955833e-01,-2.040641029560413156e+00,-1.002178249645362618e+00,-3.285478547854785436e+00
-9.953995399539954381e-01,-2.038814834475713322e+00,-1.001914131314332046e+00,-3.284818481848184923e+00
-9.951995199519951818e-01,-2.036988313115391414e+00,-1.001649852644976191e+00,-3.284158415841583967e+00
-9.949994999499950366e-01,-2.035161465771751388e+00,-1.001385413679588332e+00,-3.283498349834983454e+00
-9.947994799479947803e-01,-2.033334292737145166e+00,-1.001120814460487507e+00,-3.282838283828382497e+00
-9.945994599459946350e-01,-2.031506794303980623e+00,-1.000856055030017844e+00,-3.282178217821781985e+00
-9.943994399439943788e-01,-2.029678970764714929e+00,-1.000591135430549228e+00,-3.281518151815181472e+00
-9.941994199419942335e-01,-2.027850822411859433e+00,-1.000326055704477302e+00,-3.280858085808580960e+00
-9.939993999399939772e-01,-2.026022349537975220e+00,-1.000060815894223465e+00,-3.280198019801980003e+00
-9.937993799379938320e-01,-2.024193552435677557e+00,-9.997954160422345415e-01,-3.279537953795379490e+00
-9.935993599359935757e-01,-2.022364431397631002e+00,-9.995298561909827795e-01,-3.278877887788778533e+00
-9.933993399339934305e-01,-2.020534986716555181e+00,-9.992641363829664058e-01,-3.278217821782178021e+00
-9.931993199319931742e-01,-2.018705218685218128e+00,-9.989982566607090719e-01,-3.277557755775577508e+00
-9.929992999299930290e-01,-2.016875127596443384e+00,-9.987322170667604082e-01,-3.276897689768976996e+00
-9.927992799279927727e-01,-2.015044713743101124e+00,-9.984660176436945811e-01,-3.276237623762376039e+00
-9.925992599259926275e-01,-2.013213977418119693e+00,-9.981996584341124024e-01,-3.275577557755775526e+00
-9.923992399239923712e-01,-2.011382918914472295e+00,-9.979331394806397748e-01,-3.274917491749174570e+00
-9.921992199219922259e-01,-2.009551538525188974e+00,-9.976664608259284694e-01,-3.274257425742574057e+00
-9.919991999199919697e-01,-2.007719836543348180e+00,-9.973996225126553483e-01,-3.273597359735973544e+00
-9.917991799179918244e-01,-2.005887813262081654e+00,-9.971326245835231417e-01,-3.272937293729373032e+00
-9.915991599159915681e-01,-2.004055468974569987e+00,-9.968654670812600038e-01,-3.272277227722772075e+00
-9.913991399139914229e-01,-2.002222803974049725e+00,-9.965981500486201794e-01,-3.271617161716171562e+00
-9.911991199119911666e-01,-2.000389818553803156e+00,-9.963306735283822269e-01,-3.270957095709570606e+00
-9.909990999099910214e-01,-1.998556513007168967e+00,-9.960630375633512390e-01,-3.270297029702970093e+00
-9.907990799079907651e-01,-1.996722887627532250e+00,-9.957952421963576217e-01,-3.269636963696369136e+00
-9.905990599059906199e-01,-1.994888942708334501e+00,-9.955272874702574271e-01,-3.268976897689769068e+00
-9.903990399039903636e-01,-1.993054678543062508e+00,-9.952591734279314650e-01,-3.268316831683168111e+00
-9.901990199019902184e-01,-1.991220095425260350e+00,-9.949909001122866359e-01,-3.267656765676567598e+00
-9.899989998999899621e-01,-1.989385193648517403e+00,-9.947224675662555970e-01,-3.266996699669966642e+00
-9.897989798979898168e-01,-1.987549973506478995e+00,-9.944538758327962080e-01,-3.266336633663366129e+00
-9.895989598959895606e-01,-1.985714435292836866e+00,-9.941851249548911973e-01,-3.265676567656765172e+00
-9.893989398939894153e-01,-1.983878579301337819e+00,-9.939162149755497166e-01,-3.265016501650165104e+00
-9.891989198919891590e-01,-1.982042405825775733e+00,-9.936471459378057869e-01,-3.264356435643564147e+00
-9.889988998899890138e-01,-1.980205915159999108e+00,-9.933779178847195190e-01,-3.263696369636963635e+00
-9.887988798879887575e-01,-1.978369107597903298e+00,-9.931085308593752270e-01,-3.263036303630362678e+00
-9.885988598859886123e-01,-1.976531983433438056e+00,-9.928389849048838700e-01,-3.262376237623762165e+00
-9.883988398839883560e-01,-1.974694542960599986e+00,-9.925692800643814984e-01,-3.261716171617161208e+00
-9.881988198819882108e-01,-1.972856786473440760e+00,-9.922994163810298085e-01,-3.261056105610561140e+00
-9.879987998799879545e-01,-1.971018714266057792e+00,-9.920293938980149218e-01,-3.260396039603960183e+00
-9.877987798779878093e-01,-1.969180326632604228e+00,-9.917592126585493828e-01,-3.259735973597359671e+00
-9.875987598759875530e-01,-1.967341623867278066e+00,-9.914888727058709383e-01,-3.259075907590758714e+00
-9.873987398739874077e-01,-1.965502606264332819e+00,-9.912183740832427592e-01,-3.258415841584158201e+00
-9.871987198719871515e-01,-1.963663274118068180e+00,-9.909477168339529962e-01,-3.257755775577557245e+00
-9.869986998699870062e-01,-1.961823627722838470e+00,-9.906769010013153354e-01,-3.257095709570956732e+00
-9.867986798679867499e-01,-1.959983667373043748e+00,-9.904059266286694418e-01,-3.256435643564356219e+00
-9.865986598659866047e-01,-1.958143393363138252e+00,-9.901347937593798498e-01,-3.255775577557755707e+00
-9.863986398639863484e-01,-1.956302805987623072e+00,-9.898635024368359625e-01,-3.255115511551154750e+00
-9.861986198619862032e-01,-1.954461905541053479e+00,-9.895920527044534953e-01,-3.254455445544554237e+00
-9.859985998599859469e-01,-1.952620692318029594e+00,-9.893204446056729218e-01,-3.253795379537953281e+00
-9.857985798579858017e-01,-1.950779166613206828e+00,-9.890486781839606945e-01,-3.253135313531352768e+00
-9.855985598559855454e-01,-1.948937328721286333e+00,-9.887767534828074689e-01,-3.252475247524752255e+00
-9.853985398539854001e-01,-1.947095178937022997e+00,-9.885046705457301019e-01,-3.251815181518151743e+00
-9.851985198519851439e-01,-1.945252717555218114e+00,-9.882324294162707634e-01,-3.251155115511550786e+00
-9.849984998499849986e-01,-1.943409944870726047e+00,-9.879600301379969363e-01,-3.250495049504950273e+00
-9.847984798479847424e-01,-1.941566861178447123e+00,-9.876874727545005284e-01,-3.249834983498349317e+00
-9.845984598459845971e-01,-1.939723466773336291e+00,-9.874147573093999819e-01,-3.249174917491748804e+00
-9.843984398439844519e-01,-1.937879761950394464e+00,-9.871418838463386081e-01,-3.248514851485148736e+00
-9.841984198419841956e-01,-1.936035747004672736e+00,-9.868688524089843650e-01,-3.247854785478547779e+00
-9.839983998399840504e-01,-1.934191422231273716e+00,-9.865956630410313011e-01,-3.247194719471947266e+00
-9.837983798379837941e-01,-1.932346787925347087e+00,-9.863223157861983337e-01,-3.246534653465346310e+00
-9.835983598359836488e-01,-1.930501844382095156e+00,-9.860488106882302484e-01,-3.245874587458745797e+00
-9.833983398339833926e-01,-1.928656591896765748e+00,-9.857751477908961446e-01,-3.245214521452144840e+00
-9.831983198319832473e-01,-1.926811030764660426e+00,-9.855013271379906570e-01,-3.244554455445544328e+00
-9.829982998299829910e-01,-1.924965161281126491e+00,-9.852273487733343993e-01,-3.243894389438943815e+00
-9.827982798279828458e-01,-1.923118983741563426e+00,-9.849532127407727433e-01,-3.243234323432343302e+00
-9.825982598259825895e-01,-1.921272498441417120e+00,-9.846789190841754857e-01,-3.242574257425742346e+00
-9.823982398239824443e-01,-1.919425705676186311e+00,-9.844044678474388466e-01,-3.241914191419141833e+00
-9.821982198219821880e-01,-1.917578605741414588e+00,-9.841298590744838037e-01,-3.241254125412540876e+00
-9.819981998199820428e-01,-1.915731198932699497e+00,-9.838550928092568704e-01,-3.240594059405940364e+00
-9.817981798179817865e-01,-1.913883485545682994e+00,-9.835801690957286514e-01,-3.239933993399339851e+00
-9.815981598159816413e-01,-1.912035465876060547e+00,-9.833050879778963971e-01,-3.239273927392739338e+00
-9.813981398139813850e-01,-1.910187140219572255e+00,-9.830298494997815606e-01,-3.238613861386138382e+00
-9.811981198119812397e-01,-1.908338508872011507e+00,-9.827544537054315743e-01,-3.237953795379537869e+00
-9.809980998099809835e-01,-1.906489572129216326e+00,-9.824789006389178514e-01,-3.237293729372936912e+00
-9.807980798079808382e-01,-1.904640330287077798e+00,-9.822031903443382284e-01,-3.236633663366336400e+00
-9.805980598059805819e-01,-1.902790783641532091e+00,-9.819273228658149666e-01,-3.235973597359735887e+00
